	label	tweet
3049	0	I refuse to be weak 
3050	0	do 4 fans APP PAYS you  YOUR FANSSee Go 2 
3051	1	a ghostwriter Shocked
3052	1	 Having sooo much fun in math face_with_tears_of_joy 
3053	0	Confucius Motivational Quotes FREE ANDROID APP 
3054	1	Doubt I was the first to block you But you pretend good  
3055	1	group message with bbc to start off my morning thanks Hannah 
3056	0	Tried to spell beeyotch and iPhone made me spell Beyoncé Thats fire
3057	0	find me one of those costumes for him and we will face_savouring_delicious_foodface_with_tears_of_joy
3058	0	I was using
3059	1	Westbrook 16 points on 42 shots ok ok I see you working
3060	1	Hello indoor lung nice to see have to you back  runnerexpressionless_face
3061	1	So you think anime is for kids Tell me again how many times you have seen Frozen  
3062	0	Moscovici quizzed on extra time for three EU countries to hit eurozone targets 
3063	1	So fucking excited to be the 5th wheel for another New Years Eve Cant blame anybody but myself for being super picky re men
3064	1	Going to the game tonight by myself sounds so fun
3065	0	well people did ask where would have been without McCormack and here we are
3066	1	What is most important today is not family or health but rather NBA action
3067	1	has the best pickup lines
3068	0	Why does a iPhone purchased at fullprice still need a mobile device unlock code to work internationally  
3069	0	hope  betterby nic_kill  
3070	0	Can I get an AMEN 
3071	1	Final at 7am Im ready
3072	1	Wow writing 3 reviews on 3 concerts I didnt attend is exactly what I want to be doing right now instead of sleeping
3073	1	Ready for the tax final
3074	1	Love her please publicise her more
3075	0	But of course 
3076	1	Hmmm Next year well be saying teams that moved from SD to LA
3077	1	Lmao I may be drunk But my level of maturity is at its all time high lmfaoo face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy
3078	0	null 68   How much do you know about periods  via 
3079	1	Really
3080	1	 Penguins cancel morning skate which was an optional due to icy road conditions
3081	0	Lol I hope thats a good kinda crazy
3082	0	Christmas DayBoxing Day and New years day off just isnt enough So much to do for me  others this month  
3083	0	Was swarmed by about 40 teenage girls as I walked in the mallhelp At least they were leaving right
3084	0	And I used to hate coming to uni to do work lol
3085	0	I hopefully wont be here anyway fingers crossed x
3086	0	Someone described it to me as passing like a laxette through a budgie but I cant remember who
3087	1	Tx i saw that must be a great shot to defend oneself from a fierce attacking giraffe  
3088	1	nice to know that you give me so much importance    n
3089	0	Drinking an 925 IPA by  Ground Control   
3090	1	thats not weird at all
3091	0	I work in front of laptop for 8 hours a day and suffer terrible dry eye  
3092	0	Bummer ending But what a fun game and season 
3093	0	Dallas 7 over Washington New Orleans 7 over Tampa Bay Green Bay over Detroit +9 Carolina +25 over Atlanta
3094	0	fuck it mite just warch eastenders
3095	1	I didnt know the story of Noah had transformers in it Man the modern biblical tale killsssss it  
3096	1	you could probably just call or text her that information 
3097	1	aw i love it when my boss schedules me to work the day that a storm comes to the bay area 
3098	1	And here I though that a one programmer operation had the same money and power as EA 
3099	0	thats my Saturday night entertainment
3100	1	15th Just like in the real world
3101	0	On the other hand condolences to and for the draw
3102	0	I try to imagine its confusing
3103	1	 haha or are a chainsaw murder or a corrupt fortune 500 ceo or a rapist we makes you happy  
3104	1	Theres nothing like almost rearending someone because they slam on brakes for no reason to get you alert and ready for an exam
3105	0	Going to my class important
3106	0	752am too damn early in South Carolina What a shitty state to  be proud of
3107	0	Believe In Boegarts RT The Red Sox must really believe in Xander Boegarts as a SS if theyre going with a GB theme
3108	1	apparently this guy only does cityairport If not swears  drives off Even from a taxi rank  
3109	0	Yo boy You guys are know to keep the party mood going 
3110	1	supaaa sweet when you have finals in the AM and ya cant sleep
3111	0	wow smiling_face_with_open_mouth_and_cold_sweatsmiling_face_with_open_mouth_and_cold_sweatsmiling_face_with_open_mouth_and_cold_sweat are you mad babeface_screaming_in_fearface_screaming_in_fear
3112	0	Did I really need to put a  hashtag Oh dear
3113	1	Cant fck with you hoe an Im sorry open_hands_sign face_with_tears_of_joy
3114	0	gotta love how honest kids are 
3115	1	Im sure its largely ignored in practice In NY you cant do any govt work if you have convicts
3116	1	 used in same sentence Unheard of Turn in your keyboard sir
3117	0	Watch amazing race contestant talk juicy 
3118	0	Kebabs orderedSnug on sofa watching shit tele with dad two_heartspurple_heart
3119	0	If I could kidnap my friends new puppy Navi I would do it in a heartbeat
3120	0	let it go 
3121	1	but it has to be fake Where are all the stars
3122	1	love studying for anatomy beating_heart
3123	0	if not your fisted_hand_signfisted_hand_sign box them up yeah face_with_tears_of_joyface_with_tears_of_joy
3124	0	 Knowledge itself doesnt mean a person is qualified to represent a religion if  hisher humanity  sanity is absent
3125	0	And the day started civilised trip as much Tks to 
3126	0	this made me think of you 330 I need vodka mixed w a bit of holy water right now
3127	0	 THE NOT  NOTE YOU CAN GET PAID FOR POSTING ON  
3128	1	A chunk of my hair got stuck in the blow dryer and I had to cut it out Thats always fun  expressionless_face
3129	1	claims the man was peaceful when he was violating HR of orientation  making a free speech argument over an HR issue
3130	1	Can I ask why we didnt hv GEJ n PDP trending yesterday night  
3131	1	I love waking up and not being able to sleep anymore 
3132	0	Hanging out with my niece all day face_with_tears_of_joyface_with_stuckout_tongue_and_winking_eye jokes
3133	0	Ive heard liberals defending bombing civilians along with terrorists wo trial but still claim Enh Interrogations and Gitmo evil
3134	1	he offered it but he made it sure the board refused double 16m in October all in Rangers interest
3135	0	Today has been such a shitty day
3136	0	neither can I Im gonna have an ambulance prebooked gorjpurple_heartpurple_heartpurple_heart
3137	1	Fell asleep  830pm woke up at 1200am Cant get back to I had almost forgotten about you  welcome back
3138	0	Thank you behh Loveyou   
3139	1	Lights went off at my school so now we trying to learn with one emergency light on in the classroom how great
3140	1	The  of the new JD gym bein right next to a Sayers sausage roll with  salad please flushed_face
3141	0	Just bartered for a bottle of rum in best one and got it down from £18 to £14 Happy Fucking New Year to me
3142	0	 RT  
3143	1	yes mother as you wish
3144	0	Ill just assume Rex Grossman is starting
3145	1	Is it ironic for a song to come on my after a song  
3146	0	oh and lets not forget this 
3147	1	Walking to school is so awesome
3148	1	love taking the subway alone at 240am
3149	1	Ha ha Christmas cat looks well impressed
3150	0	You were my cup of tea but you were a total ass so I switched to coffeevictory_hand? face_with_tears_of_joyperson_raising_both_hands_in_celebration
3151	0	  by Bertrand Russell
3152	0	thats 4 steps But I can dig it
3153	0	That moment when you want to break someones fingerspouting_facepouting_facepouting_facepouting_facepouting_face
3154	1	You are so cool
3155	1	Wheres the Good Governance that we are ordered to celebrate on Dec 25th  
3156	1	Losing the keys to your car before your have to drive yourself to the airport to catch a flight is awesome
3157	1	Online shopping with no credit card white_smiling_face  white_smiling_face
3158	0	on Syria  via 
3159	0	GOP loves immigration They dont like illegal border crossers illegal Presidential action and ignoring Constitution
3160	0	Why the fuck is Twitter telling me to follow myself in following someone 
3161	0	Listen to Paranard  mix by polosweets on 
3162	0	Pretty flipping cold outside there today I tell ya what
3163	0	Fuck pure clothes though  spoiled just blessedflexed_biceps
3164	0	Time to look at my Golden Girls all nitegrinning_face_with_smiling_eyesthis show
3165	0	How can you even keep up with all this great music
3166	0	The hashtag got the racists goin up on a Sundayunamused_face
3167	1	Hes just trying to drive Suhs price up
3168	0	Welp Back to the drawing board persevering_face   
3169	1	Illinois just made it illegal to film cops I guess thats a step in the right direction  
3170	0	This is what we called OTAK LETAK KAT LUTUT 
3171	1	Just found out there are Etch A Sketch apps  
3172	0	im 55 and ive believed for most of my life that God only created 1 race 
3173	0	But I never really check so maybe this thing is wrong every week
3174	0	Ideology in a nutshell  the meaning of life in a sentence for every perspective 
3175	0	fine atm is they Glazed Apple shower gel and perfume it smells amazing
3176	0	Ew you really did it
3177	0	I DONT WANT TO SEE A REMAKE OF MY FAVORITE MOVIE OLDBOY WAS A PERFECT FILM
3178	1	Today is a fabulous day  
3179	1	his song Angel of Death is a good one It has lyrics bashing the Vatican
3180	1	Remember Black Friday was a bust
3181	0	I thought it funny p
3182	1	The shadowy Investigatory Powers Tribunal says tapping of major Internet cables OK Thats alright then  
3183	1	Is Jameis Winston getting paid for this photo or is coincidence
3184	1	What do you know about  Tom Crean is a coaching genius 
3185	0	Good points but Republican party can be just as fractured Together that makes for a disenchanted electorate
3186	0	Greek salad and I are lovers That is all
3187	0	Follow and get your FREE DEMO of their industry buzzing app seen at 
3188	0	On page 169 of 251 of Harry Potter and the Chamber of Secrets by JK Rowling 
3189	0	the silence tastes like wet flowers wet dead dying flowers Flowers without life fallen pieces of silence
3190	0	2 am just went to bed  
3191	1	Dont you love when guys try to give you their number Keyword TRIED  
3192	1	7 am Pilates Now I get to go home and get ready for work AMAZING
3193	0	its beginning to look a lot like Christmas christmas_treefather_christmas  
3194	0	  
3195	1	A design firms holiday card skewers corporate jargon  Hand biting mouth 
3196	0	Just put it in first gear and they will move Liberals wont ever give their life for a cause They will just destroy yours
3197	0	man there is too much  in this tweet
3198	0	see you in Burnsville at 5pm
3199	0	happy birthday young one have a gooden ladx
3200	0	The Greatest Unsolved Mystery  God
3201	1	Yellow Pages are all you need Phone books are the future  
3202	1	Fox News criticizing poor journalism regarding the UVA incident is hilarious
3203	0	Buddhism Chant kids  
3204	0	support compyuter systemwhat is your idea robotway
3205	1	We spend our childhood in a hurry to grow up and when we grow up we want to retain our childlike nature  
3206	0	I got ready and then got to school and parked in less than 12 minutes 
3207	1	good step by BjP goons
3208	1	We can vote Republican Their Civil rights record and their ability to empathize is amazing 
3209	1	I wonder what Professor Iaukea has to say about the new Disney Princess unamused_face
3210	0	to each and every one of you lovely lot X
3211	0	tweeted this at me yesterday
3212	1	the police turned it violent _ I so LOVE the truth in headlines _
3213	0	If I can make it out there Id love to have a beer or ten and talk baseball Youre a good dude
3214	1	I am 100 sure that the cereal box I just decorated is an accurate representation of how well I know the book
3215	1	Can hear the trainees watching a training DVD while Im on my break Sounds fun p
3216	1	Yet another angry moron blocks me after just one tweet p 
3217	0	Whats with the ridiculous hashtagging 
3218	1	Storm coming  
3219	1	Oh will keep fingers crossed for you Sometimes the worse they are quicker they go 
3220	1	Im so glad that Jonathan Stewart had to have his best game in 5 yrs against me in fantasy fb playoffs  
3221	1	For some reason I feel the classiest when Im wearing 3 fake pearl necklaces  Lol
3222	0	Had to take a  snow falling still This was totally clear when I went to sleep 
3223	0	of course not Carding What carding
3224	0	More than word just in this selfie  The Egyptian legends  
3225	1	Ohhh the joy of getting pulled over green_heart  
3226	1	Gotta love when you shake someones hand and they shiver Its official I have death hands and it is now winter 
3227	0	Can U HelpMore conservatives needed on + get paid 4 posting stuff like thisYOU CAN  TOO go to 
3228	1	Thank God that the wait for an appointment is only until February
3229	1	WHAT 2 for an app OUTRAGIOUS 
3230	1	How in the world will I start my day once Kaitlyn gets tired of   
3231	0	robert is handsome uglyI love yougatomtom I love u too
3232	0	The fact an officer would threaten to throw a mother in a squad car lamenting over her dying childs wickedabsurd 
3233	0	do you not work at the dirty bird no more
3234	1	For having union representation for decades teachers pay still sucks and is shorted by dues
3235	0	And here we goooooLOL yourself kids  
3236	0	been about you and Im still about you
3237	0	Wondering weather to have a few drinks tonight or not father_christmaswrapped_presentwrapped_presentchristmas_tree
3238	1	Going to watch a movie about murder Merry christmas 
3239	1	And after being up for over 24 hours Im finally getting some freaking sleep  
3240	1	Obviously my day is going to go fantastically well
3241	1	there is no way you could mean that no track record whatsoever
3242	1	Casual stroll with lauralobaugh   Rochester   Key West Islands  Florida USA 
3243	0	Coffee and prioritizing the mess that is me trying to be but clearly I am
3244	0	LOL actually all 3 are but i use 1 just for email 
3245	0	Christmas is less than a week away wtaf
3246	1	Making a pair of lungs out of all the tobacco boxes Ive collected for my sculpture project  
3247	0	but 7 at a big guy like sephora or Jcpenny is killer
3248	0	Q What is slower than Pakistan battingA PTCL Evo 
3249	0	Ive completed Day 3 of the 30 Day Ab Challenge workout Join me and download the app at 
3250	1	soon stop wtf and omg are deff my fav things to hear face_with_tears_of_joy
3251	0	Merry Christmas to all at topspin monkeys Hope you have great holidays and are ready to train for the New Years X
3252	0	How much more stupid can people get 
3253	0	Difficult And Happy in life should be enjoyed Because Life Comes Just Once So He Went So He Will Not Be Back  so ez
3254	0	What a difference 4 years makes  
3255	0	face_with_tears_of_joyface_with_tears_of_joy Ill let you and BB know how I get on xx
3256	0	definitely consult a tax professional on that one
3257	0	Free Dating and Relationships Books  
3258	1	adult onesie meets clothing requirements 4 Walmart employee Just put on yr vest  a smile  
3259	0	depends who you mean by you cause everyone is different
3260	1	today is just starting out fabulous
3261	0	Who wanna hit the slopes 
3262	0	Be Blessed friends Merry Christmas to all
3263	0	A colleague just told me that her uncle was duped in acid by Saddam Husseins thugs  your usual office banter
3264	0	Kiwi Heineken  Drinking a Steinlager Pure by New Zealand Breweries Limited  Raglan Golf Club   
3265	0	Its funny to think that there are literally books out there for whatever you want to do in life be a 
3266	1	This is a great time for me not to be feeling well  unamused_face
3267	1	because its much more important to unilaterally remove restrictions on oil and gas sector
3268	0	I have so much to do before tomorrow so I think maybe Ill take a nap
3269	0	Product of Aaron Rodgers Eric Decker was pretty good last year too Its situational When Jordy cashes in hell be a nonfactor
3270	1	How did I miss that there was a Taken2
3271	1	What a pleasant way for Minneapolis most prestigious publication to describe its female audience  
3272	1	Wow I just cant wait for all the posts face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy
3273	1	That moment you drop your phone right after your kid gives you a case for Xmas but before its actually opened and put to use
3274	0	YOUDO NOT represent ALL blacks in fact most reject you 
3275	1	I fell asleep posting my last post
3276	0	I guess Im dreaming How else am I able to visit this site Guess they wont let a prisoner have a phone right
3277	0	how do I give feedback on some food Ive just  happy
3278	0	damnit dude Ill see you when I get back though
3279	1	 LOLApparently I leave a big impression
3280	0	FIND SXY LOV ON YOUR MOBILE    
3281	1	– 10 Tweets that Explain What Muslims Should be Sorry for 
3282	0	yeah I did because it didnt show the convo and stuff was gonna text it you but NO 
3283	0	At 230am Whos gonna favourite it An owl
3284	0	Wasnt the playoff supposed to make this process easier 
3285	0	Same as what Whoopi said about rape of 13 yo by Roman Polanski Not rape rape bc she was drugged  via 
3286	1	Those who failed to develop hair on their bald hear are talking abr development
3287	1	So glad i work mornings now
3288	1	Preparing some sample answers for the rehearsal exam qs for Digital Media with Google Drive Im so technologically advanced
3289	0	Casual meal with a mate didnt turn out as expected 
3290	1	Lucky Ive finished all my coursework revised super hard and feel super healthy Two wordsloving life
3291	1	Hahahhaha that really made me jelouse
3292	1	Im trying to decide if that cover says lonely widower or not
3293	1	just another day as a lovely comcast subscriber    
3294	0	iv not even startedweary_face think Im just going to get the parents and babies something the fam is multiplying too quickly pensive_face
3295	0	young chap  ashamed of my God and my savior the word of God n life of Christ entrepreneur 
3296	1	Mondays are fine Its your life that sucksIts the first day of class and you see that  Ugh Face
3297	1	glad to just find out we had a quiz due yesterday and I didnt even know thanks for the notification blackboard
3298	0	New England 115 over New York Jets Pittsburgh 25 over Kansas City Carolina 4 over Cleveland
3299	0	for 
3300	0	Wow Im seriously dying here seenoevil_monkeyseenoevil_monkey
3301	0	You can have the prettiest face in the world but stretch marks will ruin it all for me
3302	0	no but i followed you and i saw you posted that so i thot i might add onsorry
3303	1	Todd is love Todd is life
3304	0	Twitter Keeps Insisting I Follow Someone Who I Rather    confused_face
3305	0	Its currently Fair and 4? outside
3306	0	definitely the latter  o
3307	1	clever you
3308	0	Obama  like DiFi with is using the scorched earth method
3309	0	Here we are all alone You and me Privacy And we can do anything Your fantasy 
3310	0	140 but its not that close
3311	0	Ah soul show making my Sunday morning at work more bearable yet 
3312	1	Ill see you in the Finals
3313	0	Ill go to HawaiiBye Bye my friends Ill be backgrinning_face_with_smiling_eyesgrinning_face_with_smiling_eyes
3314	0	  comitted byin  RTs 
3315	0	the best thing you can dois to not think worry obsessJust have faith that everything willwork out for the 
3316	1	well I clearly wrote that last tweet
3317	0	okay went to court the case got adjourned till January My backs been playing up so in some pain weary_face wbu X
3318	0	must b in the lol x
3319	0	Not a strong showing for Pittsburgh sports this weekend Thanks and for great seasons 
3320	0	HELLO Sunday BY THE WAY ITS December 28 2014 at 0215PM just a random information
3321	0	watch 1  2 and then watch 3 another time
3322	0	Cannot wait to be home but gonna miss alot of people thumbs_down_sign ah roll on the new year thumbs_up_sign 
3323	0	flag above Merry Christmas is just to much and   prayers to hostages
3324	1	Im going to call todays commute quality time w my mini 1 hour  40 minutes of quality time Thanks DC rush hour 
3325	1	yeh but its still unclear you know
3326	1	Feeling the irony of using  to find people ironically using the work irony wrong 
3327	0	Is Naughty Dog going to be there 
3328	1	The ohsoclassy  also belittled the in his disgusting little video
3329	0	COD AW SERVERS 
3330	1	Wow Tim Hortons Cobourg is really on their A game today
3331	1	Havent been to sleep Feeling AWESOME
3332	1	thanks for plan c two weeks in a row Getting rid of exotic engrams is also an amazing move
3333	1	Its funny because your a fake ass bitch  
3334	1	If there was no this year would there really be an argument against for a Shouldnt be
3335	0	There was a shooting in my old neighborhood where my family lives Praying everyone is okay and stays safe heavy_black_heart?
3336	1	Its always nice when a teacher doesnt leave lesson plans for their sub
3337	1	Dont you just love Captchas
3338	1	Yeah Hastings Rose Bird and Beer is a much better 811 than Richardson Zampa Laughlin and Tait
3339	0	amazing how they are the one doing the ignoring and think they are set free 
3340	0	Quick feet in slow motion  Never stop loving  knees high  arms moving  Still a lot more to be done 
3341	0	Wish I was still in bed with growing_heartpistoldisappointed_face
3342	1	Working cart todaygonna make that money  35 golfers all day unamused_facepistol
3343	0	yeah I hated it 
3344	0	Favorite if you love Romance Novels  
3345	0	 absolutely love this song 
3346	0	Yes I remember a little But then an entirely new lineup came in Is that what happened
3347	1	Yeah this is so cool just fucking woke up
3348	1	nice lazy search in google scholar couldnt find a free copy  openaccess for the win
3349	0	Feds doing studies of gays as if they are a different species Add word lesbian before your study and double your grant 
3350	1	Well If its not one thing its another But hey why not a like new exhaust  
3351	0	not  moving 
3352	1	A maths tutorial is exactly what I need right now  
3353	1	A strange day so far everyone seems in such a good moodmaybe in actually napping or still drunk still time for grumpy to return
3354	1	I have a small jacket on  with a big coat for later  Im back at the train stn going back into town   work Xmas do 
3355	0	I swear the biggest tools are those who wear a belt even though theyre wearing suspenders Pick one or the other cant do both
3356	1	Thats going to stand him in good stead as 
3357	1	party_popperIts Monday party_popper
3358	1	I hope we get an ice palace and an invisible car 
3359	1	Yay time to clean  so tired
3360	1	ready for Jeb  and first female 
3361	1	This week just keeps getting better and better
3362	0	More clean OR cleaner never more cleaner
3363	1	I cant stop laughing at this The fact that they specialize in Viral Marketing is especially amusing  
3364	0	One more week then back to Sudbury I gosnowflake?  Lake Nepahwin 
3365	0	gerrymandering neither party will give up It is not hard to be an informed voter
3366	0	nice what you cooking meface_with_stuckout_tongue_and_winking_eyeface_with_stuckout_tongue_and_winking_eye
3367	1	Saying No to Them is the first way you say yes to yourself
3368	1	Im really talkative at night but no one is up to talk
3369	0	first line is correct Cant say about the latter one grinning_face_with_smiling_eyes
3370	1	A £718 phone bill is a lovely email to wake up to
3371	0	stop subtweeting winking_face
3372	1	Hmm Training for encouraging motivational change tonight Dont know if I can be bothered to go  
3373	0	I wish I could make people like my personality
3374	0	Gotta go home and cook a big breakfast fork_and_knife
3375	1	Reading a Victorias Secret Fashion Show recap with a plate of French fries in front of me french_fries
3376	0	people never change and thats that
3377	1	Yes ara i am not and you know that Hahaha speaknoevil_monkey  face_with_tears_of_joy
3378	1	LOL aye youre a funny fecker  And anytime Ironside you fancy a wee race just let me know
3379	0	 Admit to  reading before  33Via 
3380	0	there wasnt room for  
3381	0	Ask Mystic Mona YOUR question Psychic View weekdays at 9am PDT 3478501494  
3382	0	LoL its not that bad budwieser is bad its like drinking water from the tap
3383	1	People in this school seem to amaze me
3384	1	continuing with that wonderful customer service 
3385	0	is on Sale Its now 40 on Steam Go buy it its an Amazing game v
3386	0	Produce all kinds of Creative Designs  
3387	1	Me So yall forced me to call in to keep my price the same BH silence Me where is google fiber 
3388	1	The moderation queue is flushed once every one planet Miller hour
3389	1	Being ignored is still in my top ten things I love 
3390	0	Listening to TronLegacy album while cleaning makes you feel like you can clean the world
3391	0	Having a night in with Misha she still needs twitter chinese and movies all night 
3392	0	it will be weird now without the Christmas music party_popperfather_christmasmultiple_musical_notes But yay HAPPY CHRISTMAS SAMMIE face_throwing_a_kiss
3393	1	Today is already shaping up to be fabulous
3394	1	Good crowd at the Independence Bowl
3395	0	WHOOO GOD I LOVE MY TEAM 
3396	1	I bet Im the first to use that one
3397	1	Ooooh only the economic destruction of the country Now that makes a world of a difference
3398	1	Everything Youve Been Told About Copywriting is BS  
3399	0	Thats awful Ben I know exactly how dreadful it is Hugs x
3400	1	The worst part about it is the crosswalk is a memorial to a kid who was killed by a nigga just like HIM who didnt stop
3401	1	Oh great has pop up ads now Just what I want when trying to quickly access account info
3402	1	Migrains throwing up are always fun
3403	0	You are going to have to explain
3404	1	Theres a surprise
3405	1	Khan is doing to Brook what Mayweather is doing to Khan Making poor excuses to avoid the big fight
3406	1	Sports rock so hard sometimes
3407	1	Surprised SJWs havent tried to get call of duty banned You can make male  female guys so you have men KILLING women
3408	0	You missed it I just watched the rains of castamere Rob Stark and his entourage all die 
3409	0	slow down  enough time left
3410	0	Duly noted p p p
3411	1	Great way to start of the day
3412	0	Stomach hurts sick of having sinus infection
3413	0	The First NSFW Look At Jessica Camerons MANIA via  
3414	1	Everone is supporting Fawad alam DNo fawad no cricket D v
3415	0	They have  seen wwwMonsterMMORPG com since gist by 
3416	1	Pretty much the real deal  
3417	1	Glad to see someone has finally realised how funny Mark Lawrenson is and given him more work He is a hoot    
3418	0	or maybe she just drips herself to death lol
3419	0	Who tf wants a Christmas elf tattooed on them Thats the dumbest shit Ive ever heard of 
3420	0	LOL and now you cant see when blocked best thing you can do is install a different browser 
3421	0	Something to remember as I head to tonight 
3422	1	looking great today Diane its not fair youre not on more  enough Diane
3423	0	one old fart to another are you ever too tired to get up and go to bed 
3424	0	not hating me and were just awesome
3425	1	but she was whiteIOW guilty of racism by fact of skin colortaught me that
3426	1	guess the works best in combination with these  wanna see this  
3427	0	thts impoxible koz the late kajwangs brother is stil alive and kan occupy the seat but raila
3428	1	asked back to be models next month
3429	0	Were going to Hotel Vegas Its a 1968 themed party
3430	1	RTed that because yeah that totally makes sense
3431	0	 as  via 
3432	0	 acceptable 2 hours to drive 30 miles CheshireManchester yesterday Northern Powerhouse
3433	1	 at its core looking for The second coming is soon 
3434	1	I cant wait to see how many pairs of beats headphones show up at the gym after Christmas
3435	1	Oh look were having another storm in Sydney  How unusual
3436	0	Googles greatest travel hack will make flights much easier  
3437	1	Let the Western bastards bank accounts freeze in the dark  
3438	1	So happy I got an offer from Trinity Laban Id take Greenwich over Leeds any day leeds is where its at dancerraised_hand
3439	0	35 amazing followers in the last week and there will be more tomorrow Growing with 
3440	0	Jims cookies won Nikkis killed but everyone needs to go to to enjoy amazing pastries 
3441	1	My vision looks like this   just let me enjoy my first winter outside through a peep hole  
3442	0	not surprised it was epic
3443	0	"I do  I to I speak because I like Who am I save 
3459	0	vodka lime and lemonade is the one ok_hand_signok_hand_signok_hand_sign
3460	1	Sneezing when you have to pee 3461	1	I encourage you to educated yourself"
3444	1	D1 test first day victory_hand?victory_hand?  5555 _
3445	0	RT Jameer Nelson will start in his return to Orlando tonight Marcus Smart will come off the bench
3446	0	 What is the Creampie Crusade
3447	1	I love the hypocrisy of the holidays
3448	1	Another day in paradise haha
3449	0	Why He has draft pick compensation tied to his name and is only six months younger
3450	1	The dude who told me money isnt everything is arguing with his son over money In public
3451	1	 is when someone has been quite vocal against liberals but at the same time supports 
3452	0	VoteWho is the most underrated actor   jimmy got ter fame im
3453	0	To be honest the tide was high at the beaches in and it got higher as the night crept up 
3454	0	haha thats cool I had a feeling Id need a  considering the actual racist comments Keep up the good fight 
3455	0	My favorite new app is Chicagos Comedy Scene CCS_Radio You should check it out 
3456	0	 for Elrufairepresents the massesit is our victory
3457	1	Autoincorrect strikes again than its worth
3458	0	Excellent respectful interview of  last week Loved your lack of 
3459	1	I have an attitude because you think youre hot shit at a buffet restuarant  
3460	1	Turning in my paper then coming back home and studying 
3461	1	Constipated from eating nothing but shit for three weeks
3462	0	IS IT FRIDAY heavy sigh Nooo It Is totally Wednesday~ What a MESS Wait 2 more days
3463	0	Affiliate Marketing blog post on the way but in the meantime some tips from the experts  
3464	1	My husband thinks Im crazy because I taped my tape dispenser Hehe Im handy like that  
3465	0	It took 45 hours but in the end Morosi was right and Nightengales sources were wrong
3466	1	MAMA  a Korean awards show that will be held in Hong Kong and will be headlined by an American artist
3467	1	From  10 diktats from Brussels that are ruining life in Britain  
3468	1	Im so good at sight singing
3469	1	Dear Manila Im with your traffic twin  Bangkok yahooo   Sirat Express way 
3470	1	Atheists celebrating Christmas
3471	0	I hope I could recover from fever today I need to start with strama
3472	1	I feel the most comforted when the misinformed are the most vocal  
3473	0	its no fair that u get to have a lie on  Im up early for College and its bloody freezingoncoming_bussnowflakesnowman_without_snowface_savouring_delicious_food  
3474	0	can you reveal what you were drinking now
3475	0	Im hungover and Ill end up staying up until 4 
3476	0	ha yeah which is your opinion which like mine means nothing  theyre in
3477	0	
3478	1	well  that was a nice text to wake up to  
3479	1	Love how the adverts for the woman in black 2 say you wont sleep for weeksway to sell it to me flushed_face   
3480	1	Spiky popularity of the name Spike in the US RT Baby name  Source 
3481	1	JFK BAGGAGE IDIOTS ACCUSED OF STEALING SHIT RIGHT OUTA YOUR LUGGAGESHOCKEDUMMMM SO THEY HIRE MORONSPUT THE ARMY IN THERE
3482	1	waittheres a New Wii U
3483	1	Perfect way to start off my morning
3484	0	Getting hit on by a TSA agent who thinks my first name is Bowie 
3485	0	Im hurt but I still love you
3486	1	On a small diet  
3487	1	We study hard booksspeaknoevil_monkey  woman_with_bunny_ears
3488	0	Feel bad confused over NY cop controversy That one is on camera brown  so clear your neighbor
3489	0	worst mobiles in india Every 1 looks the same Every model hangs from 4th day onwards  
3490	1	That 2hour sleep put me into hyper mode
3491	1	Twirra is NOT a place RT Twitter a place where virgins will be tweeting sexual  hoes will be forming saint
3492	1	The Grinch Stole My Sanity  via  
3493	1	So despite the fact that I was up till 4 studying and had to wake up at 7 I think this day is going to be great unamused_face
3494	1	I was really happy to hear that all of the NBC hockey talking heads pointed out Ovechkins strong Corsi  +4 status this season
3495	0	Senate summary report on detention programme must  be end of story   
3496	0	yup more is definitely MORE 
3497	0	This history essay is literally shitting on me
3498	1	I love waking up out of a dead sleep to two firetrucks blaring past my window  sleeping_facefire_engineambulance
3499	1	I love being wide awake at 4am  
3500	1	thanks for appreciating me looking out of you and caring 
3501	0	AHHH WINNER AND EPIK HIGH 
3502	1	love being able to be comfortable in my own roomsmiling_face_with_open_mouththumbs_up_sign
3503	1	I cant stand watching a game with a Louisville fan Theyre as bad as Steelers fans 
3504	1	This photo of s pool via has really brightened up my morning 
3505	0	yea they keep bardgin in on stuff they dont even care for get a hobby sjws also Babymetal is nice
3506	1	Cant believe ash made this too funny   
3507	1	This is very likely to end well More vaccines is exactly what we need   Health and Human Services 
3508	1	I LOVE not sleeping Its the best
3509	1	I cant even watch anime in japan
3510	0	Finally went to the doctor and feeling so much better
3511	1	weve grinded for our gear and now theyre worthless thank you
3512	1	Thank u to all u beautiful ppl that talk extra loud when Im trying to watch tv I love you guys so much  
3513	0	You can have RESULTS or excuses NOT BOTH
3514	1	Got up early to get the earlier bus   I miss it Now I have to waitWell this day is starting off wonderful
3515	1	Well today is off to a great start might as well be Monday
3516	1	WOW so now things are going to change Never heard that before from the opposition Please vote it works so well
3517	1	Personal protection 2nd amendment Nothing to see here  
3518	1	Just abt 2 say d same   Im not sure whether Oxford Brookes Uni is part of Oxford Uni yet his CV is impressive still
3519	1	I just loooove arguing with the Insurance company
3520	0	but the USA HIPPA laws prohibit the Psychiatrist from releasing that info 
3521	1	NO there only are some Finnish working with the fascists in Kyiv Nice guys 
