	label	tweet
2954	1	Sorry this doesn t make any sense why make it even more tough  That s going to produce more players    
2955	0	I m really excited for tomorrow because that means the assignments and responsibilities of today will be over 
2956	0	they better 
2957	0	I m kinda missing summer        
2958	1	Someone had a great sense of humor  
2959	0	Wenger slams referee   Sky  ha ha ha ha for being too blatantly bias towards them  
2960	0	Good morning all    
2961	0	Torbay  With Dementia   From It    Peter JS Ashley
2962	1	Makes me so proud to be an American
2963	1	Who would ve imagined that smokes weed regularly    
2964	1	Well done you re doing a great job   A E Waiting Times Worst Since Records Began 
2965	1	Why can t I  You  retweet my  your  own tweets  This is an important issue that needs to be resolved 
2966	0	Nice soak in the bubble bath  face throwing a kiss  face throwing a kiss  face throwing a kiss 
2967	0	Thank you  Requiring Facebook to participate in Twitch Chat is really a good way to push away interested players 
2968	0	you cant score goals sitting on the bench or 15 20 min max its hard pal fill sorry for him
2969	0	 Here s Heredity and environmental factors    
2970	1	Stop being the fan  And be the person blowing minds 
2971	0	Huge for RT Congrats to today s winner 
2972	1	 don t you see the  for call teammates soft when you haven t been to practice in 2 weeks   
2973	0	  Rockefeller Center 
2974	1	The people supporting police violence seem to be the same assholes that scream about government over reach   
2975	1	My glasses are blinding me 
2976	1	Facing Health Crises  India Slashes Healthcare   
2977	1	Morning cry session with my roomie  Today s going to be a great day 
2978	0	 via 
2979	0	always a worthy choice 
2980	1	Hi not a single vote was polled in 3 polling stations of Kulgam   im tuned into  p thnx  
2981	0	Ah  a week until my next medschool interview  grinning face with smiling eyes 
2982	0	On takes first steps towards independence    
2983	0	   West Monkseaton 
2984	1	Writing an article on mood enhancing foods  Telling people what to eat to be happy
2985	0	  website now worth  1 5 Million   people get paid for posting   
2986	1	That moment when someone accidentally deletes everything on your phone 
2987	1	I love the meaningful messages of automake 
2988	1	Fuck getting a flat tire and my car dying coming home from work at 5am  Thanks god for my friends  Great way to end start my day
2989	1	Spilled milk onto my boob  Oh the  
2990	0	 another Bush in the Whitehouse 
2991	1	You ARE pretty so I better play your  free  game  I m sure it won t ask for my money after a few levels 
2992	0	Ã¢ËœÅ Find out about some of our Hip Hop mixtape promotion packages 
2993	1	Well throwing up at 6 00 am is always fun  white smiling face  
2994	1	2 1 2 hour nap then up for a ct scan at the hospital  perfect timing 
2995	1	It s nice to see continuity in our gender struggles 
2996	0	Sad to hear about passing  His family and friends are in my prayers today  
2997	0	When I m doing my hw at the same time with watching series     
2998	1	The routine texting irks my nerves the most but I guess it s the thought that count  
2999	0	I didn t know the severity of what you were charged with  I just read it on the Internet  Praying for you   your wife 
3000	1	I have such a wonderful gf 
3001	1	Who ever thought moving in the middle of December would be so peaceful 
3002	0	Retweet to have a book signing   screening in your area   
3003	0	Oh ffs my body clock is f d 
3004	1	Sooo mad right now  great way to start my day
3005	0	I m the guy for you Brooke Davis  this story is sad thrilling and confusing  But I love it  smiling face with heart shaped eyes 
3006	1	thanks for the wake up wrap and coffee this morning   
3007	1	Hehehehe  what a shame  
3008	1	 RT Should be great watching Miami try to block Sweat and Featherstone off the edge next two years  Real fun stuff
3009	1	which would ALSO push rates up    isn t this a fun game 
3010	1	Gareth s polar opposite is a chicken loving vegetarian  face with tears of joy  hatching chick   
3011	0	Every wondered what s the Turkey s take on  
3012	1	I am extremely excited to know what Reza Aslan and CJ Werleman think about what happened in Pakistan 
3013	1	I m getting excited about Mexico now 
3014	0	are you looking at the wrong profile picture 
3015	0	home alone aka turn on all the lights 
3016	1	actually cropped out her daughter in this pic for a selfie  see no evil monkey   
3017	0	u might b d bigest fan of srk but i find u better actor than him sayng it just fr sayng but realy mean itking
3018	1	Friday morning lecture on blood  smiling face with heart shaped eyes  smiling face with heart shaped eyes  smiling face with heart shaped eyes  smiling face with heart shaped eyes  smiling face with heart shaped eyes  smiling face with heart shaped eyes 
3019	1	 yeah  Tones are the most obvious things in tweets 
3020	0	 Highway 69  Disturbed  Dedicated to a girl raped on 16 12 12 
3021	1	I should sue my parents
3022	1	Great start to the morning  
3023	1	Final projects ugh  Keeping me from being productive   
3024	0	"Aaaaaamd what time is your bedtime   better  tweet Dad at night from my house  I don t want to get in trouble 
3029	1	Can t wait till my birthday
3030	0	Clovis Cartoon  Tuesday  December 09  2014  via a real McCoy
3031	1	Just now layin down to go to bed  College is great guys  It doesn t stress you out or keep you up at night at all  Or make you cry 
3032	0	Pretty sure I just sat behind in the McDonald s drive through and peeked to see movie what was playing  face with tears of joy 
3033	0	will  do well among republican voters I think he could do well  democrats don t like him 
3034	1	nights like tonight are the only reason I m able to carry on to the weekend 3035	1	wow I love how frizzy my hair gets
3036	0	3037	0	Hate them roulettes me there heavy
3038	1	Joke of the year congrats     
3039	1	haven t you used the don t you know who I am  line yet    "
3025	1	girls put so much effort in dressing nice for school  I m over here in my oversized sweats and vans 
3026	1	Christmas as an adult with broken family  Just awesome  Nothing like your stepsister with 9 kids  
3027	0	It was so incredible to hear Justice Ginsburg speak today  She truly is an inspiration 
3028	0	We need a  
3029	1	  When some police officers pursue  daring  villains the way abusers pursue frightened prey  
3030	1	Cool 
3031	0	 via 
3032	1	Just received an email that I am the heir to the Nigerian Petroleum Corporation  I should immediately send them all my bank info 
3033	1	Race 5 at Sandown dogs tonight sponsored by  Dandenong Budgie Club   Hope that s a joke  Love a seat at that table  
3034	1	i just loove when my guy friends give me thorough descriptions of their bowel movements     
3035	1	so I have pink eye  I m sooo excited about it   
3036	0	 has warned about Bassem Heck  they might already know him  
3037	0	Pulis turned down cos he wants to spend a load of money on 30 year old journeymen  Parish wouldn t let him   neither would MA  
3038	0	Mary is not having that shit whatsoever   information desk person  
3039	1	great days there under Wilko 
3040	1	Friday hilarity  the CSO of just picked up a award for   
3041	0	Whoa  I hope Dione Taylor got a standing ovation for that performance  Incredible voice 
3042	0	They seemed to have found an alternative use for the bible  
3043	0	Dog for dinner anyone  not bringing my kid here again
3044	1	n the  is the promotions r by human n not by the religions  For strictly speaking all religions believe it is the right 1 
3045	0	Drudgery personified 
3046	0	Damn I lost a lot of followers  probs cuz I don t tweet much related to anymore
3047	0	Sorry butt
3048	0	Now gonna enjoy this day with my babies   victory hand ?
3049	0	I refuse to be weak    
3050	0	 do 4 fans   APP PAYS you   YOUR FANS   See   Go 2  
3051	1	a ghostwriter  Shocked   
3052	1	 Having sooo much fun in math  face with tears of joy  
3053	0	Confucius Motivational Quotes FREE ANDROID APP 
3054	1	Doubt I was the first to block you  But you pretend good   
3055	1	group message with bbc to start off my morning thanks Hannah    
3056	0	Tried to spell beeyotch and iPhone made me spell Beyoncé  That s fire 
3057	0	find me one of those costumes for him and we will  face savouring delicious food  face with tears of joy 
3058	0	I was using
3059	1	Westbrook 16 points on 42 shots ok ok I see you working
3060	1	Hello indoor lung nice to see have to you back    runner  expressionless face 
3061	1	So you think anime is for kids    Tell me again how many times you have seen Frozen  
3062	0	Moscovici quizzed on extra time for three EU countries to hit eurozone targets 
3063	1	So fucking excited to be the 5th wheel for another New Year s Eve     Can t blame anybody but myself for being super picky re  men
3064	1	Going to the game tonight by myself sounds so fun
3065	0	well  people did ask where would have been without McCormack  and here we are
3066	1	What is most important today is not family or health but rather NBA action 
3067	1	has the best pickup lines
3068	0	Why does a iPhone purchased at full price still need a mobile device unlock code to work internationally   
3069	0	hope  betterby nic kill  
3070	0	Can I get an AMEN    
3071	1	Final at 7am  I m ready
3072	1	Wow writing 3 reviews on 3 concerts I didn t attend is exactly what I want to be doing right now instead of sleeping
3073	1	Ready for the tax final
3074	1	Love her  please publicise her more 
3075	0	But of course 
3076	1	Hmmm  Next year we ll be saying  teams that moved from SD to LA 
3077	1	Lmao I may be drunk    But my level of maturity is at it s all time high lmfaoo   face with tears of joy  face with tears of joy  face with tears of joy 
3078	0	null  68      How much do you know about periods   via 
3079	1	Really 
3080	1	 Penguins cancel morning skate  which was an optional  due to icy road conditions  
3081	0	Lol I hope that s a good kinda crazy
3082	0	Christmas Day Boxing Day and New years day off just isn t enough  So much to do for me   others this month  
3083	0	Was swarmed by about 40 teenage girls as I walked in the mall   help  At least they were leaving right  
3084	0	And I used to hate coming to uni to do work lol
3085	0	I hopefully won t be here anyway fingers crossed x
3086	0	Someone described it to me as  passing like a laxette through a budgie  but I can t remember who 
3087	1	Tx  i saw that  must be a great shot to defend oneself from a fierce attacking giraffe   
3088	1	nice to know that you give me so much importance         n
3089	0	Drinking an 925 IPA by   Ground Control     
3090	1	thats not weird at all
3091	0	I work in front of laptop for 8 hours a day and suffer terrible dry eye   
3092	0	Bummer ending    But what a fun game and season  
3093	0	Dallas   7  over Washington  New Orleans   7  over Tampa Bay  Green Bay over Detroit  +9   Carolina  +2 5  over Atlanta 
3094	0	fuck it mite just warch eastenders
3095	1	I didn t know the story of Noah had transformers in it  Man the modern biblical tale killsssss it   
3096	1	you could probably just call or text her that information  
3097	1	aw i love it when my boss schedules me to work the day that a storm comes to the bay area                       
3098	1	And here I though that a one programmer operation had the same money and power as EA  
3099	0	that s my Saturday night entertainment    
3100	1	1 5th  Just like in the real world 
3101	0	On the other hand condolences to and for the draw    
3102	0	I try to imagine  it s confusing 
3103	1	 haha or are a chainsaw murder  or a corrupt fortune 500 ceo  or a rapist  w e makes you happy   
3104	1	There s nothing like almost rear ending someone because they slam on brakes for no reason to get you alert and ready for an exam  
3105	0	Going to my class important
3106	0	7 52am  too damn early  in South Carolina   What a shitty state to  be proud of
3107	0	Believe In Boegarts  RT The Red Sox must really believe in Xander Boegarts as a SS if they re going with a GB theme 
3108	1	apparently this guy only does city airport  If not  swears   drives off  Even from a taxi rank  
3109	0	 Yo boy  You guys are know to keep the party mood going   
3110	1	supaaa sweet when you have finals in the AM and ya can t sleep 
3111	0	wow  smiling face with open mouth and cold sweat  smiling face with open mouth and cold sweat  smiling face with open mouth and cold sweat  are you mad babe face screaming in fear  face screaming in fear 
3112	0	Did I really need to put a  hashtag  Oh dear 
3113	1	Can t fck with you hoe an I m sorry  open hands sign   face with tears of joy 
3114	0	gotta love how honest kids are  
3115	1	I m sure it s largely ignored in practice  In NY you can t do any govt work if you have convicts
3116	1	    used in same sentence   Unheard of   Turn in your keyboard sir 
3117	0	Watch amazing race contestant talk juicy  
3118	0	Kebabs ordered   Snug on sofa watching shit tele with dad  two hearts  purple heart 
3119	0	If I could kidnap my friend s new puppy Navi  I would do it in a heartbeat 
3120	0	let it go 
3121	1	but it has to be fake   Where are all the stars  
3122	1	love studying for anatomy  beating heart 
3123	0	if not your  fisted hand sign  fisted hand sign  box them up yeah  face with tears of joy  face with tears of joy 
3124	0	  Knowledge itself doesn t mean a person is qualified to represent a religion if   his her humanity    sanity  is absent 
3125	0	And the day started civilised trip as much    Tks to    
3126	0	this made me think of you   330   I need vodka mixed w a bit of holy water right now 
3127	0	 THE NOT     NOTE YOU CAN GET PAID FOR POSTING ON     
3128	1	A chunk of my hair got stuck in the blow dryer and I had to cut it out    That s always fun     expressionless face 
3129	1	claims the man was peaceful  when he was violating HR of orientation   making a free speech argument over an HR issue 
3130	1	Can I ask why we didn t hv GEJ n PDP trending yesterday night  
3131	1	I love waking up and not being able to sleep anymore   
3132	0	Hanging out with my niece all day  face with tears of joy  face with stuck out tongue and winking eye  jokes
3133	0	I ve heard liberals defending bombing civilians along with terrorists w o trial but still claim Enh Interrogations and Gitmo evil 
3134	1	he offered it but he made it sure the board refused double 16m in October  all in Rangers interest
3135	0	Today has been such a shitty day
3136	0	neither can I  I m gonna have an ambulance pre booked gorj purple heart  purple heart  purple heart 
3137	1	Fell asleep   8 30pm  woke up at 12 00am  Can t get back to I had almost forgotten about you   welcome back 
3138	0	Thank you behh  Loveyou      
3139	1	Lights went off at my school so now we trying to learn with one emergency light on in the classroom how great 
3140	1	The  of the new JD gym bein right next to a Sayers  sausage roll with  salad please   flushed face 
3141	0	Just bartered for a bottle of rum in best one  and got it down from £18 to £14  Happy Fucking New Year to me  
3142	0	 RT   
3143	1	yes mother as you wish
3144	0	I ll just assume Rex Grossman is starting 
3145	1	Is it ironic for a song to come on my after a song    
3146	0	oh  and lets not forget this 
3147	1	Walking to school is so awesome
3148	1	love taking the subway alone at 2 40am
3149	1	 Ha ha  Christmas cat looks well impressed
3150	0	You were my cup of tea  but you were a total ass so I switched to coffee  victory hand ?  face with tears of joy  person raising both hands in celebration 
3151	0	   by Bertrand Russell
3152	0	that s 4 steps  But I can dig it 
3153	0	That moment when you want to break someones fingers pouting face  pouting face  pouting face  pouting face  pouting face 
3154	1	You are so cool 
3155	1	Where s the Good Governance that we are ordered to celebrate on Dec 25th     
3156	1	Losing the keys to your car before your have to drive yourself to the airport to catch a flight is awesome 
3157	1	Online shopping with no credit card  white smiling face    white smiling face 
3158	0	on Syria   via 
3159	0	GOP loves immigration  They don t like illegal border crossers  illegal Presidential action and ignoring Constitution 
3160	0	Why the fuck is Twitter telling me to follow myself in following someone   
3161	0	Listen to Paranard  mix by polosweets on 
3162	0	Pretty flipping cold outside there today I tell ya what
3163	0	Fuck pure clothes though     spoiled just blessed flexed biceps 
3164	0	Time to look at my Golden Girls all nite grinning face with smiling eyes this show
3165	0	How can you even keep up with all this great music  
3166	0	The hashtag got the racists goin up on a Sunday    unamused face 
3167	1	He s just trying to drive Suh s price up 
3168	0	Welp  Back to the drawing board  persevering face    
3169	1	Illinois just made it illegal to film cops  I guess that s a step in the right direction   
3170	0	This is what we called OTAK LETAK KAT LUTUT    
3171	1	Just found out there are Etch A Sketch apps   
3172	0	i m 55 and i ve believed for most of my life that God only created 1 race 
3173	0	But I never really check  so maybe this thing is wrong every week 
3174	0	Ideology in a nutshell   the meaning of life in a sentence for every perspective  
3175	0	fine atm is they Glazed Apple shower gel and perfume it smells amazing 
3176	0	 Ew you really did it 
3177	0	I DON T WANT TO SEE A REMAKE OF MY FAVORITE MOVIE     OLDBOY WAS A PERFECT FILM 
3178	1	Today is a fabulous day  
3179	1	his song Angel of Death is a good one  It has lyrics bashing the Vatican
3180	1	Remember Black Friday was a bust    
3181	0	I thought it funny  p
3182	1	The shadowy Investigatory Powers Tribunal says tapping of major Internet cables OK  That s alright then   
3183	1	Is Jameis Winston getting paid for this photo or is coincidence 
3184	1	What do you know about  Tom Crean is a coaching genius  
3185	0	Good points  but Republican party can be just as fractured  Together that makes for a disenchanted electorate 
3186	0	Greek salad and I are lovers  That is all 
3187	0	Follow  and get your FREE DEMO of their industry buzzing app seen at 
3188	0	On page 169 of 251 of Harry Potter and the Chamber of Secrets  by J K  Rowling 
3189	0	the silence tastes like wet flowers wet dead dying flowers  Flowers without life  fallen pieces of silence 
3190	0	2 a m   just went to bed  
3191	1	Don t you love when guys try to give you their number  Keyword TRIED   
3192	1	7 am  Pilates Now I get to go home and get ready for work  AMAZING 
3193	0	it s beginning to look a lot like Christmas  christmas tree  father christmas   
3194	0	      
3195	1	A design firm s holiday card skewers corporate jargon   Hand biting mouth   
3196	0	Just put it in first gear and they will move  Liberals won t ever give their life for a cause  They will just destroy yours 
3197	0	man  there is too much  in this tweet 
3198	0	see you in Burnsville at 5pm 
3199	0	happy birthday young one  have a gooden lad x
3200	0	The Greatest Unsolved Mystery   God 
3201	1	Yellow Pages are all you need  Phone books are the future   
3202	1	Fox News criticizing poor journalism regarding the UVA incident is hilarious
3203	0	Buddhism Chant  kids   
3204	0	support compyuter system  what is your idea   robotway
3205	1	We spend our childhood in a hurry to grow up and when we grow up we want to retain our childlike nature   
3206	0	I got ready and then got to school and parked in less than 12 minutes  
3207	1	good step by BjP goons
3208	1	We can vote Republican  Their Civil rights record and their ability to empathize is amazing   
3209	1	I wonder what Professor Iaukea has to say about the new Disney Princess      unamused face 
3210	0	to each and every one of you lovely lot  X
3211	0	tweeted this at me yesterday
3212	1	the police turned it violent        I so LOVE the truth in headlines        
3213	0	If I can make it out there  I d love to have a beer  or ten  and talk baseball  You re a good dude 
3214	1	I am 100  sure that the cereal box I just decorated is an accurate representation of how well I know the book 
3215	1	Can hear the trainees watching a training DVD while I m on my break  Sounds fun  p
3216	1	Yet another angry moron blocks me after just one tweet   p 
3217	0	What s with the ridiculous hashtagging  
3218	1	Storm coming   
3219	1	Oh  will keep fingers crossed for you  Sometimes the worse they are  quicker they go 
3220	1	I m so glad that Jonathan Stewart had to have  his best game in 5 yrs against me in fantasy fb playoffs       
3221	1	For some reason I feel the classiest when I m wearing  3 fake pearl necklaces    Lol
3222	0	Had to take a   snow falling still  This was totally clear when I went to sleep  
3223	0	of course not  Carding  What carding 
3224	0	More than word just in this selfie    The Egyptian legends     
3225	1	Ohhh the joy of getting pulled over  green heart   
3226	1	Gotta love when you shake someone s hand and they shiver    It s official  I have death hands and it is now winter  
3227	0	Can U Help   More conservatives needed on + get paid 4 posting stuff like this   YOU CAN   TOO  go to 
3228	1	Thank God that the wait for an appointment is only until February 
3229	1	WHAT  2 for an app  OUTRAGIOUS   
3230	1	How in the world will I start my day once Kaitlyn gets tired of   
3231	0	robert is handsome  ugly I love you ga tomtom I love u too
3232	0	The fact an officer would threaten to throw a mother in a squad car lamenting over her dying child s wicked absurd  
3233	0	do you not work at the dirty bird no more 
3234	1	For having union representation for decades  teachers  pay still sucks and is shorted by dues 
3235	0	And here we gooooo     LOL yourself kids  
3236	0	been about you and I m still about you
3237	0	Wondering weather to have a few drinks tonight or not  father christmas  wrapped present  wrapped present  christmas tree 
3238	1	Going to watch a movie about murder  Merry christmas   
3239	1	And after being up for over 24 hours I m finally getting some freaking sleep    
3240	1	Obviously my day is going to go fantastically well
3241	1	there is no way you could mean that  no track record whatsoever
3242	1	Casual stroll with lauralobaugh   Rochester    Key West Islands   Florida  U S A   
3243	0	Coffee and prioritizing the mess that is me  trying to be but clearly I am
3244	0	LOL actually all 3 are  but i use 1 just for email 
3245	0	Christmas is less than a week away wtaf
3246	1	Making a pair of lungs out of all the tobacco boxes I ve collected for my sculpture project  
3247	0	but  7 at a big guy like sephora or Jcpenny is killer 
3248	0	Q  What is slower than Pakistan batting  A  PTCL Evo 
3249	0	I ve completed Day 3 of the 30 Day Ab Challenge workout  Join me and download the app at 
3250	1	soon  stop  wtf  and omg are deff my fav things to hear  face with tears of joy 
3251	0	Merry Christmas to all at topspin monkeys  Hope you have great holidays and are ready to train for the New Years  X
3252	0	How much more stupid can people get    
3253	0	Difficult And Happy in life should be enjoyed  Because Life Comes Just Once  So He Went  So He Will Not Be Back     so ez
3254	0	What a difference 4 years makes  
3255	0	 face with tears of joy  face with tears of joy  I ll let you and BB know how I get on xx
3256	0	definitely consult a tax professional on that one 
3257	0	Free Dating and Relationships Books  
3258	1	adult onesie meets clothing requirements 4 Walmart employee  Just put on yr vest   a smile   
3259	0	depends who you mean by  you  cause everyone is different
3260	1	today is just starting out fabulous
3261	0	Who wanna hit the slopes  
3262	0	Be Blessed friends  Merry Christmas to all 
3263	0	A colleague just told me that her uncle was duped in acid by Saddam Hussein s thugs   your usual office banter
3264	0	Kiwi Heineken    Drinking a Steinlager Pure by New Zealand Breweries Limited   Raglan Golf Club     
3265	0	It s funny to think that there are literally books out there for whatever you want to do in life  be a    
3266	1	This is a great time for me not to be feeling well      unamused face 
3267	1	because it s much more important to unilaterally remove restrictions on oil and gas sector 
3268	0	I have so much to do before tomorrow so I think maybe I ll take a nap 
3269	0	Product of Aaron Rodgers  Eric Decker was pretty good last year too  It s situational  When Jordy cashes in  he ll be a non factor 
3270	1	How did I miss that there was a Taken2 
3271	1	What a pleasant way for Minneapolis  most prestigious publication to describe its female audience   
3272	1	Wow I just can t wait for all the posts  face with tears of joy  face with tears of joy  face with tears of joy 
3273	1	That moment you drop your phone right after your kid gives you a case for Xmas but before it s actually opened and put to use 
3274	0	YOU DO NOT represent ALL blacks in fact  most reject you 
3275	1	I fell asleep posting my last post 
3276	0	I guess I m dreaming  How else am I able to visit this site  Guess they won t let a prisoner have a phone right 
3277	0	how do I give feedback on some food I ve just   happy
3278	0	damnit dude I ll see you when I get back though
3279	1	   LOL   Apparently I leave a big impression 
3280	0	FIND SXY LOV ON YOUR MOBILE       
3281	1	– 10 Tweets that Explain What Muslims Should be Sorry for  
3282	0	yeah I did  because it didn t show the convo and stuff  was gonna text it you but NO   
3283	0	At 2 30am  Who s gonna favourite it  An owl 
3284	0	Wasn t the playoff supposed to make this process easier   
3285	0	Same as what Whoopi said about rape of 13 yo by Roman Polanski  Not  rape rape  b c she was drugged   via 
3286	1	Those who failed to develop hair on their bald hear are talking abr development
3287	1	So glad i work mornings now
3288	1	Preparing some sample answers for the rehearsal exam qs for Digital Media with Google Drive  I m so technologically advanced  
3289	0	Casual meal with a mate  didn t turn out as expected  
3290	1	Lucky I ve finished all my coursework  revised super hard and feel super healthy  Two words   loving life 
3291	1	Hahahhaha that really made me jelouse
3292	1	I m trying to decide if that cover says  lonely widower  or not 
3293	1	just another day as a lovely comcast subscriber     
3294	0	iv not even started weary face  think I m just going to get the parents and babies something  the fam is multiplying too quickly  pensive face 
3295	0	young chap  ashamed of my God and my savior the word of God n life of Christ entrepreneur 
3296	1	Mondays are fine  It s your life that sucks   It s the first day of class and you see that     Ugh  Face  
3297	1	glad to just find out we had a quiz due yesterday and I didn t even know thanks for the notification blackboard
3298	0	New England   11 5  over New York Jets  Pittsburgh   2 5  over Kansas City  Carolina   4  over Cleveland 
3299	0	for 
3300	0	Wow I m seriously dying here  see no evil monkey  see no evil monkey 
3301	0	You can have the prettiest face in the world but stretch marks will ruin it all for me 
3302	0	no but i followed you and i saw you posted that so i thot i might add on     sorry
3303	1	Todd is love  Todd is life
3304	0	Twitter Keeps Insisting I Follow Someone Who I Rather       confused face 
3305	0	It s currently Fair and 4? outside 
3306	0	definitely the latter   o
3307	1	clever you 
3308	0	Obama   like DiFi with is using the  scorched earth  method 
3309	0	 Here we are all alone  You and me   Privacy  And we can do anything  Your fantasy   
3310	0	14 0 but it s not that close 
3311	0	Ah soul show making my Sunday morning at work more bearable yet 
3312	1	Ill see you in the Finals
3313	0	I ll go to Hawaii  Bye Bye my friends  I ll be back grinning face with smiling eyes  grinning face with smiling eyes 
3314	0	   comitted by in    RTs 
3315	0	the best thing you can do is to not think  worry  obsess  Just have faith that everything will work out for the 
3316	1	well I clearly wrote that last tweet
3317	0	okay went to court the case got adjourned till January   My backs been playing up so in some pain  weary face  wbu  X
3318	0	must b in the lol x
3319	0	Not a strong showing for Pittsburgh sports this weekend  Thanks and for great seasons  
3320	0	HELLO Sunday  BY THE WAY IT S December 28  2014 at 02 15PM   just a random information 
3321	0	watch 1   2 and then watch 3 another time
3322	0	Cannot wait to be home but gonna miss alot of people  thumbs down sign  ah roll on the new year  thumbs up sign  
3323	0	flag above  Merry Christmas  is just to much and     prayers to hostages  
3324	1	I m going to call today s commute  quality time  w  my mini  1 hour   40 minutes of  quality time   Thanks DC rush hour  
3325	1	yeh but its still unclear you know 
3326	1	Feeling the irony of using  to find people ironically using the work irony wrong  
3327	0	Is Naughty Dog going to be there  
3328	1	The oh so classy    also belittled the in his disgusting little video   
3329	0	COD AW SERVERS 
3330	1	Wow Tim Hortons Cobourg is really on their A game today
3331	1	Haven t been to sleep  Feeling AWESOME 
3332	1	thanks for plan c two weeks in a row  Getting rid of exotic engrams is also an amazing move 
3333	1	It s funny because your a fake ass bitch    
3334	1	If there was no this year  would there really be an argument against for a Shouldn t be 
3335	0	There was a shooting in my old neighborhood where my family lives  Praying everyone is okay and stays safe  heavy black heart ?
3336	1	It s always nice when a teacher doesn t leave lesson plans for their sub   
3337	1	Dont you just love Captchas 
3338	1	Yeah Hastings  Rose  Bird and Beer is a much better 8 11 than Richardson  Zampa  Laughlin and Tait 
3339	0	amazing how they are the one doing the ignoring  and think they are set free 
3340	0	Quick feet in slow motion   Never stop loving   knees high   arms moving   Still a lot more to be done    
3341	0	Wish I was still in bed with  growing heart  pistol  disappointed face 
3342	1	Working cart today  gonna make that money    35 golfers all day  unamused face  pistol 
3343	0	yeah  I hated it    
3344	0	Favorite if you love Romance Novels   
3345	0	  absolutely love this song  
3346	0	Yes I remember a little  But then an entirely new lineup came in  Is that what happened 
3347	1	Yeah this is so cool just fucking woke up
3348	1	nice  lazy search in google scholar couldn t find a free copy   openaccess for the win
3349	0	Feds doing studies of gays as if they are a different species  Add word lesbian before your study and double your grant    
3350	1	Well  If it s not one thing it s another  But hey why not a like new exhaust   
3351	0	not  moving 
3352	1	A maths tutorial is exactly what I need right now  
3353	1	A strange day so far everyone seems in such a good moodmaybe in actually napping or still drunk  still time for grumpy to return
3354	1	I have a small jacket on   with a big coat for later   I m back at the train stn going back into town    work Xmas do 
3355	0	I swear the biggest tools are those who wear a belt even though they re wearing suspenders  Pick one or the other  can t do both
3356	1	That s going to stand him in good stead as    
3357	1	 party popper It s Monday   party popper 
3358	1	I hope we get an ice palace and an invisible car 
3359	1	Yay time to clean      so tired
3360	1	ready for Jeb  and first female 
3361	1	This week just keeps getting better and better
3362	0	More clean OR cleaner  never more cleaner
3363	1	I can t stop laughing at this  The fact that they specialize in  Viral Marketing  is especially amusing      
3364	0	One more week then back to Sudbury I go  snowflake ?   Lake Nepahwin 
3365	0	gerrymandering neither party will give up  It is not hard to be an informed voter 
3366	0	nice what you cooking me face with stuck out tongue and winking eye  face with stuck out tongue and winking eye 
3367	1	Saying No to Them is the first way you say yes to yourself 
3368	1	I m really talkative at night but no one is up to talk
3369	0	first line is correct   Can t say about the latter one    grinning face with smiling eyes 
3370	1	A £718 phone bill is a lovely email to wake up to
3371	0	stop subtweeting  winking face 
3372	1	Hmm  Training for encouraging motivational change tonight  Don t know if I can be bothered to go   
3373	0	I wish I could make people like my personality
3374	0	Gotta go home and cook a big breakfast  fork and knife 
3375	1	Reading a Victoria s Secret Fashion Show recap with a plate of French fries in front of me  french fries 
3376	0	people never change and that s that
3377	1	Yes ara i am not  and you know that  Hahaha  speak no evil monkey    face with tears of joy 
3378	1	LOL aye you re a funny fecker      And anytime Ironside  you fancy a wee race just let me know  
3379	0	 Admit to  reading before    3     3 Via 
3380	0	there wasn t room for  
3381	0	Ask Mystic Mona YOUR question  Psychic View  weekdays at 9am  PDT  347 850 1494  
3382	0	LoL its not that bad  budwieser is bad  its like drinking water from the tap   
3383	1	People in this school seem to amaze me  
3384	1	continuing with that wonderful customer service  
3385	0	is on Sale   It s now 40  on Steam  Go buy it it s an Amazing game  v 
3386	0	Produce all kinds of Creative Designs  
3387	1	Me  So yall forced me to call in to keep my price the same  BH   silence  Me   where is google fiber  
3388	1	The moderation queue is flushed once every one planet Miller hour 
3389	1	Being ignored is still in my top ten things I love  
3390	0	Listening to Tron Legacy album while cleaning  makes you feel like you can clean the world 
3391	0	Having a night in with Misha  she still needs twitter   chinese and movies all night 
3392	0	it will be weird now without the Christmas music   party popper  father christmas  multiple musical notes   But yay    HAPPY CHRISTMAS SAMMIE  face throwing a kiss 
3393	1	Today is already shaping up to be fabulous
3394	1	Good crowd at the Independence Bowl   
3395	0	WHOOO    GOD I LOVE MY TEAM  
3396	1	I bet I m the first to use that one
3397	1	Ooooh only the  economic  destruction of the country  Now that makes a world of a difference 
3398	1	Everything You ve Been Told About Copywriting is BS   
3399	0	That s awful Ben  I know exactly how dreadful it is  Hugs x
3400	1	The worst part about it is the crosswalk is a memorial to a kid who was killed by a nigga just like HIM  who didn t stop 
3401	1	Oh great  has pop up ads now  Just what I want when trying to quickly access account info 
3402	1	Migrains   throwing up are always fun
3403	0	You are going to have to explain 
3404	1	There s a surprise 
3405	1	Khan is doing to Brook what Mayweather is doing to Khan  Making poor excuses to avoid the big fight
3406	1	Sports rock so hard sometimes 
3407	1	Surprised SJWs haven t tried to get call of duty banned  You can make male   female guys so you have men KILLING women 
3408	0	You missed it I just watched the rains of castamere  Rob Stark and his entourage all die    
3409	0	slow down   enough time left  
3410	0	Duly noted  p  p  p
3411	1	Great way to start of the day
